network,chain,chain_seed,spe,spe_nom,accepted,proposals,acc_rate_cum,acc_rate_interval,M_inter,M_total,final,stalled,n,m,n_comms,Q,p_intra,sd_s,mu_s,delta,mu_intra,mu_inter,r_pb,auc_s,auc_prod,hb,deg_R2,hub_inter_frac,nonhub_inter_frac,hub_inter_lift,assort_deg,transitivity,avg_local_cc,tri_intra,tri_inter,tri_frac_intra_ge1,tri_frac_inter_ge1,comm_size_mean,comm_size_max_frac,comm_size_gini,seconds
email-Eu-core,neutral_pfix,2,1.5,1.5,24096,136378,0.1766853891390107,0.17830266166448377,46706162,84509552,0,0,986,16064,8,0.41585277609990806,0.584910358565737,0.09332929149727227,0.06137948207171315,0.019773545736231538,0.0695872760812495,0.04981373034501796,0.10439559839252224,0.6482121599307213,0.33883211384543016,1.7409682523825378,0.016978882466887724,0.5335415737022162,0.3298362059736645,1.2853647030522497,-0.09078557809151215,0.19805259563765193,0.28620921210759875,15.89463601532567,12.746400719856029,0.9794593444018731,0.9535092981403719,123.25,0.2748478701825558,0.2720588235294117,0.0
email-Eu-core,neutral_pfix,2,2.0,2.0,32128,180821,0.17767847761045455,0.1807258735908917,46434540,84485624,0,0,986,16064,8,0.41585277609990806,0.584910358565737,0.0931516744105683,0.06137948207171314,0.01764934443734964,0.06870554212576241,0.05105619768841277,0.09335842515693114,0.6402122752333314,0.3471068956706743,1.7195766177156733,0.016978882466887724,0.5310232489264031,0.33100633659112877,1.2792977610608487,-0.0912179364175295,0.19837713485956918,0.28306910920829154,16.039165602383992,12.600329934013198,0.979565772669221,0.9494601079784043,123.25,0.2748478701825558,0.2720588235294117,0.0
email-Eu-core,neutral_pfix,2,2.0,2.0,32128,180821,0.17767847761045455,,46434540,84485624,1,0,986,16064,8,0.41585277609990806,0.584910358565737,0.0931516744105683,0.06137948207171314,0.01764934443734964,0.06870554212576241,0.05105619768841277,0.09335842515693114,0.6402122752333314,0.3471068956706743,1.7195766177156733,0.016978882466887724,0.5310232489264031,0.33100633659112877,1.2792977610608487,-0.0912179364175295,0.19837713485956918,0.28306910920829154,16.039165602383992,12.600329934013198,0.979565772669221,0.9494601079784043,123.25,0.2748478701825558,0.2720588235294117,0.0
ca-HepTh,up,1,0.0,0.0,0,0,,,1395798,4907163,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2816048208693767,0.3482222043054099,0.1736473032809125,0.3831042696222199,0.2094569663413074,0.2470593830248225,0.6870721548963393,0.3113662627073198,1.5813393919743293,0.055035628674645065,0.2856234770632482,0.14882540508882672,1.4218695508791763,0.23891531080420653,0.281129264921973,0.48156415202616737,3.802149018816526,1.6530202689143088,0.887907985673208,0.8101545253863135,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.01,0.01,248,299,0.8294314381270903,0.8294314381270903,1466070,4899195,0,0,8638,24806,47,0.7456760665294327,0.7829154236878174,0.28172520630245423,0.34822220430540995,0.1617116030975606,0.3833272991486078,0.2216156960510472,0.23663957977080227,0.6739134575486806,0.32368243088670495,1.5401072708897168,0.055035628674645065,0.3027581105357709,0.16424428077950856,1.3946550956268025,0.23627898914508522,0.2635769695054086,0.45225502713225174,3.6311724422017404,1.4607242339832869,0.8770918078368776,0.7262766945218199,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.02,0.02,496,599,0.8280467445742905,0.8266666666666667,1527968,4889576,0,0,8638,24806,47,0.7290671815822426,0.7663065387406273,0.28163346073325113,0.34822220430540995,0.15187677971897778,0.3837148146428652,0.23183803492388744,0.22820842540010614,0.6627778106033737,0.33436112941172114,1.4904697311173725,0.055035628674645065,0.3193463363205061,0.18066705828601265,1.3665180643033419,0.23309641157993854,0.2470939518556004,0.4246145263347634,3.4676732074280605,1.3055028462998102,0.8673786101320428,0.6558564774883561,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.05,0.05,1240,1516,0.8179419525065963,0.8113413304252999,1720220,4865364,0,0,8638,24806,47,0.6813771066003834,0.7186164637587681,0.281794646478673,0.34822220430540995,0.12824458288718898,0.384308118541989,0.2560635356548,0.20464644948876493,0.6383590643974209,0.3575969246813434,1.3968248023403078,0.055035628674645065,0.3674818935656555,0.22769814778454087,1.305982213723446,0.2250855405946663,0.20558378194803578,0.3545374323889476,3.0552002692696063,0.9567335243553009,0.8355772467182767,0.4998567335243553,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.1,0.1,2481,3073,0.8073543768304589,0.7970456005138086,2034349,4850247,0,0,8638,24806,47,0.6061936832350685,0.6434330403934532,0.28199450059421766,0.34822220430540995,0.10500482646424547,0.38566345602177904,0.28065862955753357,0.17835728415151492,0.6117821956422964,0.3836440781725977,1.3036793930311648,0.055035628674645065,0.43754573011393333,0.30572872235711007,1.2271067700628864,0.2200838746156328,0.1489624979404634,0.25705486378700837,2.427416828519516,0.6282645562464669,0.7754526658730656,0.3509327303561334,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.15,0.15,3721,4737,0.7855182605024277,0.7451923076923077,2338792,4816295,0,0,8638,24806,47,0.5364121787603446,0.5736515359187293,0.2818780199594653,0.34822220430540995,0.09363684703247571,0.38814413021911887,0.29450728318664315,0.16428276403034572,0.5994902073457133,0.3943739547928297,1.2701671266869834,0.055035628674645065,0.5090777051561365,0.37377200501087887,1.1940413723622467,0.20885039156210725,0.10651418810546172,0.1875292354356518,1.901194659170766,0.4371217851739788,0.7042164441321153,0.26068456883509833,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.2,0.2,4961,6448,0.7693858560794045,0.7247223845704267,2628476,4796835,0,0,8638,24806,47,0.47400792172575623,0.5112472788841409,0.28260905078240506,0.34822220430540995,0.09164972191804277,0.39301625528236517,0.3013665333643224,0.16210827486890336,0.5970444917839217,0.39713122368860365,1.2679865597090778,0.055035628674645065,0.5723575557390587,0.43517661066278607,1.1710575327996608,0.20241178469884122,0.07494023140784876,0.13544271264247482,1.4535562214161803,0.3177994061365886,0.6270304368396152,0.20447047179148795,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.3,0.3,7442,10128,0.7347946287519748,0.6741847826086956,3163424,4807208,0,0,8638,24806,47,0.3637120255716,0.4009513827299847,0.28507653166666597,0.34822220430540995,0.08707682263757488,0.40038545450271557,0.3133086318651407,0.14969869004329558,0.5938098233827406,0.4002327372657573,1.2880784125710825,0.055035628674645065,0.6792181069958848,0.5473949357019754,1.1338280189865355,0.2058438334651649,0.03802997340255618,0.07196727665103557,0.8519002614116228,0.19091520861372813,0.48391313090689725,0.13654104979811574,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.4,0.4,9922,14417,0.688215301380315,0.578223362089065,3653666,4870415,0,0,8638,24806,47,0.27159721463876113,0.30883657179714585,0.28832706372790423,0.34822220430540995,0.09194206300553259,0.4117691957683567,0.3198271327628241,0.1473274159423943,0.5999081142138266,0.3957445742638564,1.3417630214460918,0.055035628674645065,0.7639745170571312,0.6441554995356242,1.1053456908789265,0.22675673295162196,0.02050794056429621,0.036788817213934226,0.4947134838793891,0.13467483231262758,0.3416003132750294,0.10224555263925343,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,0.5,0.5,12403,19014,0.6523088250762596,0.5396998042201435,4097004,4951383,0,0,8638,24806,47,0.19778442740986524,0.23502378456824963,0.29273954159797955,0.34822220430540995,0.10474707425548752,0.42835122474692133,0.3236041504914338,0.1517191450421709,0.6142143529137826,0.38359675777148494,1.4732610456294906,0.055035628674645065,0.8314386109962795,0.7224719101123596,1.0868816496824256,0.25354610193954175,0.012750632992262867,0.018632722718183618,0.28747855917667237,0.11150927487352445,0.22847341337907376,0.08800590219224283,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,1.0,1.0,24806,53316,0.46526371070597944,0.36158241501953237,5602953,5676808,0,0,8638,24806,47,0.006056619621426833,0.04329597677981133,0.31961497627274643,0.34822220430540995,0.2642830252755026,0.6010628378552861,0.3367798125797835,0.16828860862050832,0.7411906183292577,0.2649924663082886,3.433262568932161,0.055035628674645065,0.9844524560612888,0.9412429378531073,1.029004197920796,0.49356287397370024,0.012286606791595073,0.00243354876689361,0.04283054003724395,0.15203101297825722,0.0335195530726257,0.10563795718860611,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,1.5,1.5,37209,117649,0.31627128152385486,0.1927937450453111,6336033,6341418,0,0,8638,24806,47,-0.03050711495891664,0.00673224219946787,0.3454289756197491,0.34822220430540995,0.5899990551011213,0.9342492428701333,0.34425018776901206,0.1396707889761106,0.8738381024387363,0.13145922935572907,7.9748976219393555,0.055035628674645065,0.9993686868686869,0.990406253701291,1.0061422803873796,0.7134581724009974,0.023614898603550136,0.0024397759051706623,0.03592814371257485,0.28479240228905395,0.005988023952095809,0.1445675555014408,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,2.0,2.0,49612,235211,0.21092550943620833,0.1055017777853388,6722353,6723030,0,0,8638,24806,47,-0.03590903384950763,0.0013303233088768846,0.36249554343168755,0.34822220430540995,0.8839136623394526,1.2309599756968177,0.3470463133573651,0.08887849805646546,0.9179850007767498,0.0838070284241519,13.227201900196173,0.055035628674645065,0.9998608598859051,0.998183778875078,1.0011927699644678,0.8397197161987702,0.04060229255843199,0.0037894460324355782,0.030303030303030304,0.4873854599765874,0.030303030303030304,0.175190731845154,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,2.5,2.5,62015,484750,0.12793192367199588,0.04970365353712245,6938832,6938837,0,0,8638,24806,47,-0.037118418675759345,0.00012093848262517133,0.37258605170963077,0.34822220430540995,1.3186039323200152,1.6666666666666667,0.34806273434665164,0.03891739557393772,0.9792162238438898,0.02078377615611015,167.85466274241017,0.055035628674645065,1.0,0.9998349744210353,1.0001209531105109,0.9111224105122767,0.06429789137079392,0.005674016471047307,0.0,0.7709551263960005,0.0,0.21783655202999638,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,3.0,3.0,74418,1297116,0.0573718927220079,0.015267748773336157,7063787,7063787,0,0,8638,24806,47,-0.037239357158384515,0.0,0.37975948802626563,0.34822220430540995,nan,nan,nan,nan,nan,nan,nan,0.055035628674645065,1.0,1.0,nan,0.9524638250839664,0.1064839255271573,0.009839290219820529,nan,nan,nan,nan,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,1,3.082,3.082,76452,1650000,0.046334545454545455,0.005763933757268677,7078308,7078308,1,1,8638,24806,47,-0.037239357158384515,0.0,0.38080724810318883,0.34822220430540995,nan,nan,nan,nan,nan,nan,nan,0.055035628674645065,1.0,1.0,nan,0.9572682963204252,0.11840738137909931,0.011233536821306263,nan,nan,nan,nan,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.0,0.0,0,0,,,1395798,4907163,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2816048208693767,0.3482222043054099,0.1736473032809125,0.3831042696222199,0.2094569663413074,0.2470593830248225,0.6870721548963393,0.3113662627073198,1.5813393919743293,0.055035628674645065,0.2856234770632482,0.14882540508882672,1.4218695508791763,0.23891531080420653,0.281129264921973,0.48156415202616737,3.802149018816526,1.6530202689143088,0.887907985673208,0.8101545253863135,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.01,0.01,248,294,0.8435374149659864,0.8435374149659864,1457178,4897332,0,0,8638,24806,47,0.7448698099785983,0.782109167136983,0.2817562677815176,0.34822220430540995,0.15921313832176306,0.38291328761707366,0.2237001492953106,0.23326978266773243,0.6715084209636428,0.32616558336612633,1.5204184770385016,0.055035628674645065,0.3018389346861129,0.1661235662148071,1.3852759692550816,0.23566259014270782,0.26500939821181785,0.45371659640461437,3.6537807329519096,1.4664199814986123,0.8794392041647338,0.7285846438482886,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.02,0.02,496,593,0.836424957841484,0.8294314381270903,1522319,4888567,0,0,8638,24806,47,0.7280190480661578,0.7652584052245425,0.28154153482073807,0.34822220430540995,0.15133444825178605,0.38374669403249817,0.23241224578071212,0.22782134076869182,0.6609622170777474,0.3361314070710284,1.474271999163934,0.055035628674645065,0.31920278392913637,0.18247079553612217,1.3598049558897747,0.23276257014494176,0.24832463003998023,0.42639295336072514,3.491334351788442,1.300875837197321,0.8679344676816099,0.6585952258286106,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.05,0.05,1240,1504,0.824468085106383,0.8166849615806806,1728881,4865274,0,0,8638,24806,47,0.6793614652232972,0.7166008223816819,0.28175666546030265,0.34822220430540995,0.13028897144352547,0.38514599166524166,0.2548570202217162,0.20838737340445135,0.63820215102947,0.35803263914584915,1.3938413434531094,0.055035628674645065,0.36970205623164076,0.22954039544323687,1.304527625445531,0.22505576286508291,0.20595702041379033,0.35486630196951013,3.0679005400540054,0.9553342816500712,0.83494599459946,0.5099573257467994,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.1,0.1,2481,3092,0.8023932729624839,0.7814861460957179,2057916,4846193,0,0,8638,24806,47,0.6039764777202737,0.6412158348786584,0.28195952217856185,0.34822220430540995,0.11005951656760882,0.38770981607077803,0.2776502995031692,0.18722316726464538,0.6149642562978849,0.3806563384321089,1.3190543755439836,0.055035628674645065,0.443204339209346,0.3056048360601879,1.2352951503850604,0.21874255332972928,0.147973920382519,0.258960655922268,2.4208474789387653,0.6180898876404495,0.7687665032063372,0.3544943820224719,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.15,0.15,3721,4705,0.7908607863974495,0.768753874767514,2359836,4831869,0,0,8638,24806,47,0.5356059222095102,0.5728452793678949,0.2825396860043449,0.34822220430540995,0.09779492668150241,0.38999576889128434,0.29220084220978193,0.1712174961237119,0.6026804360202315,0.39317290140955824,1.2802054934139495,0.055035628674645065,0.5102569415665147,0.3742246271611456,1.1945482911003173,0.21400326223469232,0.10528350992108192,0.18928830876847663,1.887051372273047,0.42431106077765196,0.7016185784658691,0.2587768969422424,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.2,0.2,4961,6432,0.7712997512437811,0.7180081065431384,2668532,4820363,0,0,8638,24806,47,0.4719116546935866,0.5091510118519713,0.2831447177476459,0.34822220430540995,0.0939938524764552,0.3943589916856131,0.3003651392091579,0.16595419759861085,0.5985352433248746,0.39663615026588134,1.2863613013720747,0.055035628674645065,0.5760947964966512,0.4360638368319979,1.173670131561755,0.2101963449392792,0.07471830583361634,0.1342391727382577,1.4547110055423595,0.3160315374507227,0.626049089469517,0.20277595269382392,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.3,0.3,7442,10226,0.727752787013495,0.6539272535582499,3196277,4833680,0,0,8638,24806,47,0.36048699936826206,0.3977263565266468,0.28567300453636796,0.34822220430540995,0.08628159161543647,0.40018733285231883,0.31390574123688236,0.14782165500374134,0.592628701168618,0.4025040427945989,1.2890784303087008,0.055035628674645065,0.6799506984387839,0.5520902455209025,1.1289730271400584,0.21460245632664382,0.03854443723373134,0.06848371578185508,0.8624569227650517,0.19772423025435074,0.47253192783296166,0.13862115127175367,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.4,0.4,9922,14359,0.6909951946514381,0.6000483909992741,3668240,4879752,0,0,8638,24806,47,0.26720311643671324,0.30444247359509796,0.2884438433269878,0.34822220430540995,0.09229408274258566,0.4124180481996522,0.32012396545706656,0.14724200834198115,0.5992368371839102,0.39681721279811316,1.325263416908813,0.055035628674645065,0.7680772391125719,0.6487060384870604,1.1042612723673615,0.2298460069640738,0.020316277568368207,0.035356092783201246,0.4904661016949153,0.13550481047872956,0.3307733050847458,0.10206328967196013,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,0.5,0.5,12403,19054,0.6509394352891781,0.5284345047923322,4084421,4953871,0,0,8638,24806,47,0.19407564727602664,0.23131500443441103,0.2921682168194486,0.34822220430540995,0.10663589785454791,0.4301916189748658,0.3235557211203179,0.15390281527259636,0.6131584029069377,0.38442767489222224,1.4136480201677908,0.055035628674645065,0.833608929309632,0.7271645736946464,1.0844610394616494,0.2543692907306931,0.013154134036321818,0.01884462530804731,0.3063785291042175,0.11296412838263059,0.22847682119205298,0.08915460457310678,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,up,2,1.0,1.0,24806,53340,0.4650543682039745,0.3617511520737327,5569323,5643197,0,0,8638,24806,47,0.004887547622716842,0.04212690478110134,0.31941082790691416,0.34822220430540995,0.26763818835368736,0.604585624182535,0.3369474358288477,0.1683186386786052,0.7421660156796681,0.26174848455985833,3.3156018031022234,0.055035628674645065,0.9859186662160639,0.9422437064473601,1.0292790048464158,0.4824422154289298,0.011600655016694855,0.0024120677088675484,0.04688995215311005,0.14313370649383444,0.03827751196172249,0.10100584992214133,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
